tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,134,20,3.710558617178699e-06,0.9999732839779563
weight,NEIGHBOR,135,12,2.2263351703072193e-06,0.9999755103131266
weight,NEIGHBOR,136,12,2.2263351703072193e-06,0.9999777366482969
weight,NEIGHBOR,137,5,9.276396542946748e-07,0.9999786642879512
weight,NEIGHBOR,138,7,1.2986955160125448e-06,0.9999799629834673
weight,NEIGHBOR,139,6,1.1131675851536097e-06,0.9999810761510524
weight,NEIGHBOR,140,6,1.1131675851536097e-06,0.9999821893186376
weight,NEIGHBOR,141,7,1.2986955160125448e-06,0.9999834880141536
weight,NEIGHBOR,142,5,9.276396542946748e-07,0.9999844156538078
weight,NEIGHBOR,143,4,7.421117234357398e-07,0.9999851577655313
weight,NEIGHBOR,144,8,1.4842234468714796e-06,0.9999866419889781
weight,NEIGHBOR,145,1,1.8552793085893495e-07,0.999986827516909
weight,NEIGHBOR,146,6,1.1131675851536097e-06,0.9999879406844941
weight,NEIGHBOR,147,1,1.8552793085893495e-07,0.999988126212425
weight,NEIGHBOR,148,5,9.276396542946748e-07,0.9999890538520794
weight,NEIGHBOR,149,4,7.421117234357398e-07,0.9999897959638028
weight,NEIGHBOR,150,2,3.710558617178699e-07,0.9999901670196645
weight,NEIGHBOR,151,2,3.710558617178699e-07,0.9999905380755262
weight,NEIGHBOR,152,3,5.565837925768048e-07,0.9999910946593188
weight,NEIGHBOR,153,3,5.565837925768048e-07,0.9999916512431114
weight,NEIGHBOR,154,3,5.565837925768048e-07,0.9999922078269039
weight,NEIGHBOR,155,1,1.8552793085893495e-07,0.9999923933548348
weight,NEIGHBOR,156,1,1.8552793085893495e-07,0.9999925788827656
weight,NEIGHBOR,157,3,5.565837925768048e-07,0.9999931354665582
weight,NEIGHBOR,158,1,1.8552793085893495e-07,0.9999933209944891
weight,NEIGHBOR,159,3,5.565837925768048e-07,0.9999938775782816
weight,NEIGHBOR,160,2,3.710558617178699e-07,0.9999942486341433
weight,NEIGHBOR,161,3,5.565837925768048e-07,0.9999948052179359
