tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,MEAN,67,1585,0.00035013216660901084,0.9959594527069745
weight,MEAN,68,1352,0.00029866163359961053,0.9962581143405741
weight,MEAN,69,1333,0.00029446446567180535,0.9965525788062459
weight,MEAN,70,1220,0.0002695023616801219,0.996822081167926
weight,MEAN,71,1114,0.00024608658271447196,0.9970681677506406
weight,MEAN,72,982,0.00021692731079498337,0.9972850950614355
weight,MEAN,73,913,0.00020168496410979614,0.9974867800255452
weight,MEAN,74,800,0.00017672286011811273,0.9976635028856634
weight,MEAN,75,778,0.00017186298146486462,0.9978353658671283
weight,MEAN,76,737,0.00016280593488381134,0.9979981718020121
weight,MEAN,77,682,0.0001506562382506911,0.9981488280402627
weight,MEAN,78,601,0.00013276304866373219,0.9982815910889266
weight,MEAN,79,624,0.00013784383089212793,0.9984194349198187
weight,MEAN,80,523,0.0001155325698022162,0.9985349674896209
weight,MEAN,81,466,0.00010294106601880066,0.9986379085556396
weight,MEAN,82,467,0.0001031619695939483,0.9987410705252336
weight,MEAN,83,452,9.984841596673368e-05,0.9988409189412003
weight,MEAN,84,386,8.526878000698939e-05,0.9989261877212073
weight,MEAN,85,324,7.157275834783566e-05,0.9989977604795551
weight,MEAN,86,324,7.157275834783566e-05,0.999069333237903
weight,MEAN,87,309,6.825920472062104e-05,0.9991375924426236
weight,MEAN,88,287,6.339932606737294e-05,0.999200991768691
weight,MEAN,89,278,6.141119389104417e-05,0.9992624029625821
weight,MEAN,90,233,5.147053300940033e-05,0.9993138734955914
weight,MEAN,91,229,5.0586918708809765e-05,0.9993644604143003
weight,MEAN,92,185,4.0867161402313566e-05,0.9994053275757026
weight,MEAN,93,198,4.37389078792329e-05,0.9994490664835818
weight,MEAN,94,178,3.932083637628008e-05,0.999488387319958
weight,MEAN,95,161,3.556547559877019e-05,0.9995239527955568
weight,MEAN,96,138,3.0484693370374444e-05,0.9995544374889272
weight,MEAN,97,121,2.672933259286455e-05,0.9995811668215201
weight,MEAN,98,120,2.6508429017716908e-05,0.9996076752505378
weight,MEAN,99,130,2.871746476919332e-05,0.999636392715307
weight,MEAN,100,127,2.8054754043750396e-05,0.9996644474693507
weight,MEAN,101,100,2.209035751476409e-05,0.9996865378268655
weight,MEAN,102,101,2.2311261089911732e-05,0.9997088490879554
weight,MEAN,103,77,1.700957528636835e-05,0.9997258586632418
weight,MEAN,104,69,1.5242346685187222e-05,0.999741101009927
weight,MEAN,105,64,1.4137828809449018e-05,0.9997552388387364
weight,MEAN,106,67,1.4800539534891941e-05,0.9997700393782714
weight,MEAN,107,75,1.6567768136073068e-05,0.9997866071464073
weight,MEAN,108,55,1.2149696633120249e-05,0.9997987568430405
weight,MEAN,109,63,1.3916925234301377e-05,0.9998126737682748
weight,MEAN,110,60,1.3254214508858454e-05,0.9998259279827837
weight,MEAN,111,50,1.1045178757382045e-05,0.9998369731615411
weight,MEAN,112,47,1.0382468031939122e-05,0.9998473556295729
weight,MEAN,113,47,1.0382468031939122e-05,0.9998577380976049
